ID	RG	CHIP_ID	#SNPS	#READS	AVG_DP	FREEMIX	FREELK1	FREELK0	FREE_RH	FREE_RA	CHIPMIX	CHIPLK1	CHIPLK0	CHIP_RH	CHIP_RA	DPREF	RDPHET	RDPALT
HGDP01327	NA	NA	10000	318973	31.9037	0.0101759	-80843.8	-82902.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01328	NA	NA	10000	341594	34.1628	0.0174491	-90192.1	-93780.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01329	NA	NA	10000	465811	46.5858	0.0171832	-119040	-124051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01330	NA	NA	10000	288172	28.8201	0.00706737	-73188.9	-74703.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01331	NA	NA	10000	299532	29.9532	0.00782733	-73982.9	-75375.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01332	NA	NA	10000	305023	30.5084	0.00999335	-78915.2	-80576.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01334	NA	NA	10000	339940	34.0008	0.00764508	-84137	-85629.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01336	NA	NA	10000	337323	33.739	0.0127278	-86986.2	-89426.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01337	NA	NA	10000	304105	30.4196	0.00746104	-76454	-77722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01339	NA	NA	10000	305160	30.5191	0.00593505	-78224.1	-80573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01340	NA	NA	10000	295350	29.5409	0.00877123	-76379	-77771.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01341	NA	NA	10000	306895	30.6926	0.00911883	-78401.2	-80005.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01342	NA	NA	10000	323427	32.3556	0.00964661	-81494.9	-83260.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01346	NA	NA	10000	333841	33.3941	0.0125886	-87202.9	-89865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01347	NA	NA	10000	290060	29.0089	0.0174503	-77653.8	-80644.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01348	NA	NA	10000	324681	32.4746	0.00751644	-83504.2	-85159.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01349	NA	NA	10000	330824	33.0857	0.00711668	-85095.6	-86470.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01351	NA	NA	10000	308640	30.8733	0.0101599	-79257.4	-80988.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01352	NA	NA	10000	325870	32.6	0.00925555	-82412.3	-84085.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01353	NA	NA	10000	353638	35.3709	0.010322	-91499.4	-93668.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01354	NA	NA	10000	339838	33.9838	0.00971182	-88277.4	-90095.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01356	NA	NA	10000	312523	31.2586	0.00935309	-83730.7	-85381.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01357	NA	NA	10000	320400	32.0496	0.00804902	-84427.8	-85800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01358	NA	NA	10000	339964	33.9998	0.00868299	-86955.9	-88720.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01359	NA	NA	10000	357825	35.7861	0.0119867	-95098.3	-97736.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01360	NA	NA	10000	352348	35.2418	0.00995614	-93938.2	-95951.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01361	NA	NA	10000	327708	32.7741	0.00906501	-88079.8	-89736.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01362	NA	NA	10000	309144	30.9175	0.0115185	-84258.1	-86349.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01363	NA	NA	10000	321693	32.1725	0.0157668	-87705.6	-90863.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01366	NA	NA	10000	354144	35.4179	0.00700021	-93859.9	-95141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01367	NA	NA	10000	283825	28.3882	0.0118279	-76370.9	-78355.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01368	NA	NA	10000	356067	35.6103	0.00673063	-90712.7	-91986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01369	NA	NA	10000	342394	34.2462	0.0092364	-91710.2	-93444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01370	NA	NA	10000	336261	33.6328	0.00893169	-89954.1	-91698.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01371	NA	NA	10000	316324	31.6356	0.102757	-101906	-118440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01372	NA	NA	10000	347414	34.7483	0.00935284	-87259.2	-89067.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01373	NA	NA	10000	271916	27.1916	0.0117546	-74785	-76595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01374	NA	NA	10000	282787	28.2815	0.00744521	-73962.8	-75038.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01375	NA	NA	10000	356970	35.7041	0.00989128	-95124.8	-97176.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01376	NA	NA	10000	349044	34.9079	0.00638947	-90521.4	-91668.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01377	NA	NA	10000	346135	34.617	0.00954727	-90624.5	-92451.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01378	NA	NA	10000	316210	31.6242	0.0111273	-84231.9	-86306.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01379	NA	NA	10000	325793	32.5858	0.00733488	-85797.5	-87058.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01380	NA	NA	10000	343270	34.3339	0.0227103	-91850.7	-97149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01381	NA	NA	10000	317295	31.7295	0.0144671	-89469.3	-92174.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01382	NA	NA	10000	319437	31.9533	0.0126533	-88031.4	-90380.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01383	NA	NA	10000	309888	30.995	0.000349257	-81240.4	-81947.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01384	NA	NA	10000	291033	29.1062	0.0106917	-78813.7	-80678.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01385	NA	NA	10000	324869	32.4901	0.000223399	-85799.7	-104013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01386	NA	NA	10000	317079	31.7142	0.0105319	-86078.9	-88092.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01387	NA	NA	10000	322847	32.2847	0.0144961	-88133.8	-91044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01388	NA	NA	10000	250191	25.0241	0.0151157	-74133.4	-76191.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01396	NA	NA	10000	294755	29.4784	0.000145265	-77730.9	-120299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01397	NA	NA	10000	344981	34.5085	0.00977079	-92943.1	-94823.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01398	NA	NA	10000	327814	32.7847	0.0168093	-90866.5	-94301.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01399	NA	NA	10000	323608	32.3673	0.0126617	-89797.3	-92214.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01400	NA	NA	10000	309988	31.0019	0.0135637	-87234.5	-89634.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01403	NA	NA	10000	319880	31.9912	0.0124915	-89774.3	-92185.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01404	NA	NA	10000	299829	29.9859	0.0187476	-86220.8	-89926.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01405	NA	NA	10000	324621	32.4718	0.000411477	-82901.3	-84258.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01406	NA	NA	10000	316065	31.6128	0.000519514	-80815.7	-81356.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01408	NA	NA	10000	317798	31.7798	0.00147975	-81611	-82039.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01411	NA	NA	10000	327101	32.7134	0.000529332	-83513.4	-90208.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01412	NA	NA	10000	306552	30.6644	0.000436289	-78090.9	-78973.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01415	NA	NA	10000	301929	30.1989	0.00044913	-78763.4	-79359.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01416	NA	NA	10000	313984	31.4015	0.000283024	-84136.2	-111707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01418	NA	NA	10000	312077	31.2108	0.00154457	-79351.3	-80520.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGDP01419	NA	NA	10000	301628	30.1658	0.000440801	-77322.7	-79732.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK100C	NA	NA	10000	272210	27.2237	0.00026398	-67204.6	-69655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK102C	NA	NA	10000	289689	28.9718	0.000134877	-71058.1	-138968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK105C	NA	NA	10000	287084	28.7084	4.24812e-05	-71866.4	-141628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK106C	NA	NA	10000	268712	26.8766	4.50855e-08	-66235.6	-113760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK107C	NA	NA	10000	281724	28.178	4.02839e-05	-66638.2	-144252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK108C	NA	NA	10000	270823	27.085	0.000253592	-68834.8	-73882.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK111C	NA	NA	10000	268275	26.8329	5.58693e-05	-67574.7	-140640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK112C	NA	NA	10000	298527	29.8557	3.95436e-05	-70553.4	-162581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK113C	NA	NA	10000	407800	40.7841	5.57025e-05	-95770	-201218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK114C	NA	NA	10000	269498	26.9525	0.000286936	-65468.8	-114796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK115C	NA	NA	10000	277097	27.7152	5.64355e-05	-66898.9	-153014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK116C	NA	NA	10000	289689	28.9718	0.000118572	-70671.1	-147879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK117C	NA	NA	10000	266122	26.6202	0.00026708	-65610.1	-76353.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK118C	NA	NA	10000	258181	25.8258	0.000112679	-63362.2	-70817.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK119C	NA	NA	10000	413194	41.3235	0.000133886	-98629.6	-135564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK122C	NA	NA	10000	283509	28.3566	0.00145757	-69444.8	-69934.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK124C	NA	NA	10000	302615	30.2615	1.4361e-08	-73810.9	-149556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK125C	NA	NA	10000	270536	27.0536	0.000126436	-65628.4	-134933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK130C	NA	NA	10000	284702	28.4787	0.000106577	-71962.7	-169888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK131C	NA	NA	10000	286175	28.6232	7.11182e-05	-71279.1	-151213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK132C	NA	NA	10000	294241	29.427	7.29491e-05	-73067.8	-160542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK134C	NA	NA	10000	309962	31.0024	0.000169129	-74772.3	-84112.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK136C	NA	NA	10000	359238	35.931	0.00015469	-87191	-90156.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK138C	NA	NA	10000	358916	35.906	0.000179758	-86323.4	-90153.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK139C	NA	NA	10000	381495	38.1495	0.000381485	-93008.5	-119608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK141C	NA	NA	10000	318018	31.8018	0.000180883	-76878.2	-85450.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK142C	NA	NA	10000	308019	30.8081	0.00137051	-74950.3	-75471.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK144C	NA	NA	10000	303759	30.385	0.000116081	-73991.2	-118714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK145C	NA	NA	10000	293433	29.3462	0.000208578	-70648.9	-131203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK147C	NA	NA	10000	279888	27.9916	0.000165045	-70046.8	-96826.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK150C	NA	NA	10000	291356	29.1356	5.42628e-05	-70415.4	-109903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK151C	NA	NA	10000	370940	37.1014	7.01433e-05	-87785.7	-157457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK152C	NA	NA	10000	353777	35.3883	0.000712342	-85644.5	-88104.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK154C	NA	NA	10000	380156	38.0156	5.72539e-05	-91902.9	-168222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK155C	NA	NA	10000	381802	38.184	0.000223661	-91940.8	-112594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK156C	NA	NA	10000	300526	30.0586	6.53871e-05	-72662	-139662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK157C	NA	NA	10000	373900	37.3937	0.000129886	-89640.9	-176071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK158C	NA	NA	10000	374118	37.4193	0.00013239	-89958.7	-119662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK161C	NA	NA	10000	296702	29.6791	0.000101846	-72857.9	-117889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK162C	NA	NA	10000	281453	28.1509	9.85706e-05	-68631.7	-151919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK163C	NA	NA	10000	301115	30.1145	7.37594e-05	-73211.3	-145131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK164A	NA	NA	10000	336854	33.6921	0.000229778	-84839.9	-91905.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK164B	NA	NA	10000	322649	32.2714	0.000238541	-84068.5	-104156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK164C	NA	NA	10000	334573	33.4673	8.50699e-05	-77175.3	-165470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK165C	NA	NA	10000	285304	28.5333	0.000194983	-70603	-83230.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK166C	NA	NA	10000	309084	30.9115	0.000285056	-76214.8	-78680.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK167C	NA	NA	10000	300113	30.0173	0.000144077	-73952.4	-114653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK168C	NA	NA	10000	288226	28.8284	6.39625e-05	-68656.2	-124314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK169C	NA	NA	10000	305086	30.5147	0.00017954	-76414.7	-123482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK173C	NA	NA	10000	303805	30.3805	7.51415e-05	-88276.5	-161771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK175C	NA	NA	10000	284265	28.4293	2.93422e-09	-69922.2	-135008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK177C	NA	NA	10000	332686	33.2753	0.000287173	-82018.5	-83179.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK178C	NA	NA	10000	384459	38.4536	0.000103123	-90305.3	-104028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK179C	NA	NA	10000	383311	38.3388	0.000134644	-93259.7	-113108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK17C	NA	NA	10000	388934	38.8934	0.000765295	-92367	-92834.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK180A	NA	NA	10000	345456	34.5525	0.000152845	-86413.7	-100869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK180B	NA	NA	10000	350195	35.0265	0.000124129	-84796.6	-158507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK180C	NA	NA	10000	345001	34.5036	5.56591e-05	-83439.4	-166959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK181C	NA	NA	10000	341760	34.1794	0.00117234	-81410.9	-81985.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK182C	NA	NA	10000	307384	30.7415	0.0019531	-77051.3	-77387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK19C	NA	NA	10000	282761	28.2874	0.000153345	-69547	-113641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK1C	NA	NA	10000	283211	28.3211	3.92775e-05	-72044.4	-164974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK20C	NA	NA	10000	365835	36.5908	0.000100084	-89982.3	-147148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK22C	NA	NA	10000	286204	28.6204	0.000238556	-71229.1	-78539.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK2C	NA	NA	10000	349363	34.9503	6.17269e-05	-85609.9	-184156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK30C	NA	NA	10000	349901	34.9936	4.57737e-05	-83043.6	-155645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK34C	NA	NA	10000	334115	33.4182	8.27889e-09	-81954.7	-180878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK35C	NA	NA	10000	308898	30.8929	0.000242984	-74374.7	-77874.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK36C	NA	NA	10000	387452	38.753	8.79724e-05	-94821.9	-156432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK37C	NA	NA	10000	288368	28.8368	0.000293367	-72678.4	-81152.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK3C	NA	NA	10000	395066	39.5145	0.000175918	-94690.7	-116989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK42C	NA	NA	10000	349650	34.9685	5.86029e-05	-85207.6	-174839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK44C	NA	NA	10000	301988	30.2018	0.0001261	-74956.7	-110919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK45C	NA	NA	10000	401058	40.1098	0.000106993	-98416.5	-162079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK47C	NA	NA	10000	340518	34.0654	6.45271e-05	-81901.9	-166808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK49C	NA	NA	10000	335144	33.5278	4.9355e-05	-83418	-153615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK4C	NA	NA	10000	314519	31.4519	7.43829e-05	-76079.3	-160806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK50C	NA	NA	10000	342536	34.2536	0.000272867	-84335.8	-97361.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK52C	NA	NA	10000	302392	30.2452	4.26148e-05	-74345.5	-176766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK54C	NA	NA	10000	316695	31.6727	5.61599e-05	-79232.5	-137413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK55C	NA	NA	10000	306017	30.6078	8.66862e-05	-74246.6	-110582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK59C	NA	NA	10000	390276	39.0276	0.000190809	-91642.5	-163948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK60C	NA	NA	10000	323139	32.3171	0.000106557	-80137.1	-144908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK61C	NA	NA	10000	407155	40.7196	0.000207336	-96127.6	-102879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK62C	NA	NA	10000	396040	39.604	0.000113018	-94165.7	-170776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK65C	NA	NA	10000	287013	28.707	4.40305e-05	-70374.8	-119233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK68C	NA	NA	10000	290590	29.0619	0.0066312	-74266.7	-76190.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK69C	NA	NA	10000	405859	40.5981	0.00362039	-99295.9	-99970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK71C	NA	NA	10000	288974	28.9061	0.000310296	-71209.3	-71771.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK72C	NA	NA	10000	260892	26.097	7.73358e-05	-64459.5	-130806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK73C	NA	NA	10000	273355	27.3355	0.000121094	-69790.3	-102751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK75C	NA	NA	10000	273681	27.3681	0.0378575	-75565.1	-80431.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK76C	NA	NA	10000	284033	28.4118	3.57412e-05	-70648.3	-148667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK77C	NA	NA	10000	395366	39.5445	0.000212669	-92390.7	-94283.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK78C	NA	NA	10000	292458	29.2458	9.67998e-05	-71462.5	-142910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK79C	NA	NA	10000	280574	28.0574	0.000159317	-67482	-133479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK7C	NA	NA	10000	288540	28.8598	0.000141921	-69469.2	-114934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK80C	NA	NA	10000	275634	27.5689	8.2575e-08	-68350.5	-141397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK81C	NA	NA	10000	285725	28.5725	0.000105403	-69367.8	-159426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK88C	NA	NA	10000	305419	30.5511	0.000257855	-75837	-83731.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK8C	NA	NA	10000	382813	38.2928	0.000114527	-92608.1	-160924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK92C	NA	NA	10000	279774	27.983	3.4515e-05	-67420	-162805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK93C	NA	NA	10000	248445	24.847	8.39856e-05	-61201.5	-117207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK94C	NA	NA	10000	403118	40.3118	0.00035045	-96573.8	-102756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK96A	NA	NA	10000	305938	30.5999	0.000203148	-75593.2	-132099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK96B	NA	NA	10000	267490	26.749	7.4087e-05	-67103.1	-167669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK96C	NA	NA	10000	298624	29.8654	0.000510627	-75093.8	-79577.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK97A	NA	NA	10000	327386	32.7419	0.000112189	-80849.1	-166735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK97B	NA	NA	10000	271754	27.1863	0.00028833	-68049.6	-115508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK97C	NA	NA	10000	270287	27.0287	0.000208272	-68573.7	-83051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK98C	NA	NA	10000	399604	39.9644	0.000265363	-96084.7	-98374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK99C	NA	NA	10000	292849	29.2908	0.000104941	-71109.4	-76008.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK9A	NA	NA	10000	305830	30.5861	0.000161824	-76870.9	-160311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK9B	NA	NA	10000	299313	29.9343	0.000185803	-74021	-163804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HK9C	NA	NA	10000	295364	29.5394	0.000410759	-72181.8	-73746.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_10	NA	NA	10000	365018	36.5091	0.000101402	-89360.5	-154979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_112	NA	NA	10000	362215	36.2324	3.51528e-05	-87393.8	-150098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_113	NA	NA	10000	380022	38.006	5.59296e-05	-92003.8	-158229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_114	NA	NA	10000	322152	32.2152	0.00030896	-79953.2	-147269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_115	NA	NA	10000	382969	38.3007	0.00108762	-92288.6	-92412.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_116	NA	NA	10000	380430	38.0468	0.000336047	-92093.9	-95642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_117	NA	NA	10000	377078	37.7116	0.000300595	-92743.8	-108020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_118	NA	NA	10000	362489	36.2598	4.85103e-05	-88848.6	-187750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_119	NA	NA	10000	360424	36.0496	0.000244777	-89799.7	-92163.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_11	NA	NA	10000	370991	37.1065	4.97597e-05	-91680	-146845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_120	NA	NA	10000	347767	34.7871	0.000136941	-83735	-128159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_121	NA	NA	10000	305858	30.5889	0.000705662	-77033.7	-78000.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_122	NA	NA	10000	372050	37.2162	0.00132919	-91289.3	-91608.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_123	NA	NA	10000	311257	31.1319	0.00142914	-78916.4	-79349.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HKU_124	NA	NA	10000	358989	35.9025	0.000141385	-86708.6	-150164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
