ID,优先纳入,AVG_DP,FREEMIX,status
NA12413,FIRST,28.8725,5.47e-09,PASS
NA12414,FIRST,30.6308,0.00443262,PASS
NA12489,FIRST,32.1543,2.44e-09,PASS
NA12546,FIRST,30.7921,9.38e-09,PASS
NA12716,FIRST,33.3854,3.12e-09,PASS
NA12717,FIRST,33.2024,2.52e-09,PASS
NA12718,FIRST,31.8722,8.84e-09,PASS
NA12748,FIRST,33.6963,5.82e-09,PASS
NA12749,FIRST,30.6696,1.31e-09,PASS
NA12750,FIRST,34.7906,2.56e-09,PASS
NA12751,FIRST,37.8461,3.18e-08,PASS
NA12760,FIRST,34.3084,2.56e-05,PASS
NA12761,FIRST,33.3011,1.56e-09,PASS
NA12762,FIRST,34.8623,6.98e-09,PASS
NA12763,FIRST,33.2049,3.43e-09,PASS
NA12775,FIRST,33.1234,0.00592268,PASS
NA12776,FIRST,32.8979,1.08e-08,PASS
NA12777,FIRST,32.6665,5.06e-09,PASS
NA12778,FIRST,29.5376,1.73e-08,PASS
NA12812,FIRST,36.1926,9.77e-09,PASS
NA12813,FIRST,54.5275,3.31e-09,PASS
NA12814,FIRST,32.9374,2.66e-10,PASS
NA12815,FIRST,34.5602,6.95e-09,PASS
NA12827,FIRST,47.1421,6.48e-09,PASS
NA12828,FIRST,31.3269,5.37e-09,PASS
NA12829,FIRST,51.5085,1.07e-09,PASS
NA12830,FIRST,29.9731,6.63e-06,PASS
NA12842,FIRST,31.8288,2.26e-09,PASS
NA12843,FIRST,30.2094,2.68e-09,PASS
NA12872,FIRST,41.4342,2.92e-09,PASS
NA12873,FIRST,38.6014,2.35e-09,PASS
NA12874,FIRST,34.4017,0.000487983,PASS
NA12878,FIRST,32.3198,5.4e-09,PASS
NA12889,FIRST,40.6446,6.92e-09,PASS
NA12890,FIRST,30.8676,2.42e-09,PASS
NA18486,FIRST,31.8533,8.29e-09,PASS
NA18488,FIRST,30.8678,5.99e-09,PASS
NA18489,FIRST,57.4685,5.9e-09,PASS
NA18498,FIRST,29.8056,5.36e-09,PASS
NA18499,FIRST,33.3681,3.52e-09,PASS
NA18501,FIRST,28.8179,4.16e-09,PASS
NA18502,FIRST,29.2991,7.58e-09,PASS
NA18504,FIRST,30.6128,1.76e-09,PASS
NA18505,FIRST,36.0095,2.62e-09,PASS
NA18507,FIRST,32.2228,6.15e-09,PASS
NA18508,FIRST,45.739,1.26e-08,PASS
NA18510,FIRST,29.7046,5.53e-09,PASS
NA18511,FIRST,40.1599,5.46e-09,PASS
NA18516,FIRST,32.4468,9.89e-09,PASS
NA18517,FIRST,32.6746,5.08e-08,PASS
NA18519,FIRST,29.4109,3.87e-11,PASS
NA18520,FIRST,31.7897,2.82e-09,PASS
NA18522,FIRST,30.1769,5.41e-09,PASS
NA18523,FIRST,33.5234,4.46e-09,PASS
NA18525,FIRST,32.4719,1.07e-08,PASS
NA18526,FIRST,34.614,1.62e-05,PASS
NA18528,FIRST,29.9204,3.09e-09,PASS
NA18530,FIRST,33.2794,1.4e-08,PASS
NA18531,FIRST,30.2155,1.72e-05,PASS
NA18532,FIRST,30.405,2.38e-09,PASS
NA18533,FIRST,30.4555,3.62e-10,PASS
NA18534,FIRST,30.1656,2.17e-09,PASS
NA18535,FIRST,29.7378,1.07e-09,PASS
NA18536,FIRST,29.4137,8.95e-10,PASS
NA18537,FIRST,32.5069,1.37e-08,PASS
NA18538,FIRST,41.7203,2.53e-05,PASS
NA18539,FIRST,36.794,2.76e-09,PASS
NA18541,FIRST,35.4551,1.89e-05,PASS
NA18542,FIRST,32.2582,4.38e-08,PASS
NA18543,FIRST,31.7047,1.6e-08,PASS
NA18544,FIRST,31.8046,2.09e-05,PASS
NA18545,FIRST,34.5337,4.28e-09,PASS
NA18546,FIRST,31.8234,3.05e-09,PASS
NA18547,FIRST,39.0778,1.46e-09,PASS
NA18548,FIRST,32.9055,0.000732624,PASS
NA18549,FIRST,32.4418,1.19e-08,PASS
NA18550,FIRST,30.6947,3.43e-09,PASS
NA18552,FIRST,31.652,1.2e-08,PASS
NA18553,FIRST,33.4867,1.19e-09,PASS
NA18555,FIRST,33.4894,3.16e-08,PASS
NA18557,FIRST,31.9907,1.18e-09,PASS
NA18558,FIRST,31.0823,2.4e-09,PASS
NA18559,FIRST,35.8449,1.18e-08,PASS
NA18560,FIRST,31.2376,6.41e-09,PASS
NA18561,FIRST,30.5008,1.61e-07,PASS
NA18562,FIRST,36.091,6.83e-10,PASS
NA18563,FIRST,34.1338,1.93e-09,PASS
NA18564,FIRST,33.1215,2.13e-08,PASS
NA18565,FIRST,50.8879,4.2e-08,PASS
NA18566,FIRST,31.0266,1.96e-08,PASS
NA18567,FIRST,33.9742,3.35e-08,PASS
NA18570,FIRST,30.6955,1.01e-08,PASS
NA18571,FIRST,33.8488,1.52e-09,PASS
NA18572,FIRST,47.7922,1.25e-05,PASS
NA18573,FIRST,32.0123,3.04e-05,PASS
NA18574,FIRST,32.7955,2.22e-10,PASS
NA18577,FIRST,32.635,7.44e-09,PASS
NA18579,FIRST,32.637,3.95e-09,PASS
NA18582,FIRST,33.3001,1.92e-05,PASS
NA18591,FIRST,43.2127,1.86e-08,PASS
NA18592,FIRST,34.3064,4.94e-09,PASS
NA18593,FIRST,32.7033,1.25e-09,PASS
NA18595,FIRST,31.6292,7.31e-09,PASS
NA18596,FIRST,30.5134,1.67e-08,PASS
NA18597,FIRST,30.4098,2.09e-08,PASS
NA18599,FIRST,35.358,1.58e-09,PASS
NA18602,FIRST,29.3915,2.6e-07,PASS
NA18603,FIRST,34.8171,2.56e-08,PASS
NA18605,FIRST,32.4746,1.49e-05,PASS
NA18606,FIRST,40.981,4.66e-09,PASS
NA18608,FIRST,32.2458,7.62e-09,PASS
NA18609,FIRST,34.4704,1.29e-08,PASS
NA18610,FIRST,31.2979,2.36e-09,PASS
NA18611,FIRST,34.68,4.82e-09,PASS
NA18612,FIRST,46.1495,1.91e-08,PASS
NA18613,FIRST,32.4674,2.03e-05,PASS
NA18614,FIRST,30.4697,2.97e-08,PASS
NA18615,FIRST,33.536,1.4e-09,PASS
NA18616,FIRST,31.7939,1.84e-09,PASS
NA18617,FIRST,31.8836,7.27e-09,PASS
NA18618,FIRST,35.0724,2.55e-08,PASS
NA18619,FIRST,32.5591,3.23e-09,PASS
NA18620,FIRST,35.7155,2.21e-09,PASS
NA18621,FIRST,30.7611,2.35e-08,PASS
NA18622,FIRST,33.6954,8.96e-09,PASS
NA18623,FIRST,32.7011,9.84e-10,PASS
NA18624,FIRST,31.3627,5.39e-09,PASS
NA18625,FIRST,33.5613,7.04e-09,PASS
NA18626,FIRST,35.9643,3.79e-09,PASS
NA18627,FIRST,30.9478,1.37e-09,PASS
NA18628,FIRST,31.5907,9.92e-10,PASS
NA18629,FIRST,40.4989,5.19e-10,PASS
NA18630,FIRST,44.8372,1.8e-05,PASS
NA18631,FIRST,32.0223,3.58e-09,PASS
NA18632,FIRST,32.0639,1.18e-07,PASS
NA18633,FIRST,40.1553,2.31e-08,PASS
NA18634,FIRST,30.6728,8.82e-09,PASS
NA18635,FIRST,34.43,2.8e-08,PASS
NA18636,FIRST,35.3223,1.75e-08,PASS
NA18637,FIRST,33.1177,1.44e-08,PASS
NA18638,FIRST,54.0565,4.23e-09,PASS
NA18639,FIRST,30.7921,7.42e-09,PASS
NA18640,FIRST,32.9239,5.3e-09,PASS
NA18641,FIRST,33.5105,0.00304173,PASS
NA18642,FIRST,34.0554,1.97e-05,PASS
NA18643,FIRST,35.0982,1.83e-08,PASS
NA18644,FIRST,41.7992,3.14e-08,PASS
NA18645,FIRST,32.5497,6.23e-10,PASS
NA18646,FIRST,29.3741,4.68e-10,PASS
NA18647,FIRST,33.1815,1e-08,PASS
NA18648,FIRST,34.1348,1.29e-09,PASS
NA18740,FIRST,33.2327,2.58e-09,PASS
NA18745,FIRST,33.1224,9.32e-09,PASS
NA18747,FIRST,32.0959,2.45e-08,PASS
NA18748,FIRST,35.6498,1.75e-08,PASS
NA18749,FIRST,29.9851,2e-08,PASS
NA18757,FIRST,29.6372,2.32e-09,PASS
NA18853,FIRST,33.5167,3.88e-09,PASS
NA18856,FIRST,32.0786,1.06e-08,PASS
NA18858,FIRST,34.3568,3.88e-09,PASS
NA18861,FIRST,31.7898,2.1e-09,PASS
NA18864,FIRST,29.5716,5.23e-09,PASS
NA18865,FIRST,32.4741,2.28e-09,PASS
NA18867,FIRST,31.9607,8.81e-09,PASS
NA18868,FIRST,32.5365,3.87e-09,PASS
NA18870,FIRST,33.7936,2.31e-05,PASS
NA18871,FIRST,43.3237,0.000139801,PASS
NA18873,FIRST,31.8279,3.48e-08,PASS
NA18874,FIRST,29.6741,1.84e-08,PASS
NA18876,FIRST,31.6312,3.44e-09,PASS
NA18877,FIRST,32.097,6.07e-09,PASS
NA18878,FIRST,35.4721,3.52e-09,PASS
NA18879,FIRST,40.1162,2.49e-09,PASS
NA18881,FIRST,55.1669,5.02e-09,PASS
NA18907,FIRST,32.1485,2.74e-09,PASS
NA18908,FIRST,31.6908,1.06e-09,PASS
NA18909,FIRST,32.1618,7.1e-09,PASS
NA18910,FIRST,32.5096,5.32e-09,PASS
NA18912,FIRST,33.52,3.17e-09,PASS
NA18915,FIRST,39.0604,2.54e-09,PASS
NA18916,FIRST,33.353,4.32e-09,PASS
NA18917,FIRST,32.2535,5.44e-09,PASS
NA18923,FIRST,32.5516,1.18e-09,PASS
NA18924,FIRST,32.6814,6.15e-09,PASS
NA18933,FIRST,30.2669,4.12e-09,PASS
NA18934,FIRST,29.8891,1.87e-09,PASS
NA18939,FIRST,30.2587,3.73e-09,PASS
NA18940,FIRST,33.4772,1.56e-05,PASS
NA18941,FIRST,31.9793,1.32e-08,PASS
NA18942,FIRST,33.3333,1.59e-08,PASS
NA18943,FIRST,32.6396,1.58e-08,PASS
NA18944,FIRST,30.1437,8.13e-05,PASS
NA18945,FIRST,32.979,3.32e-09,PASS
NA18946,FIRST,30.1723,1.67e-09,PASS
NA18947,FIRST,31.7449,1.65e-08,PASS
NA18948,FIRST,31.3928,2.73e-08,PASS
NA18949,FIRST,32.2192,8.57e-10,PASS
NA18950,FIRST,31.7337,1.51e-08,PASS
NA18951,FIRST,33.9979,1.72e-08,PASS
NA18952,FIRST,33.8056,1.69e-09,PASS
NA18953,FIRST,32.431,3.71e-09,PASS
NA18954,FIRST,32.472,3e-09,PASS
NA18956,FIRST,30.8149,1.43e-09,PASS
NA18957,FIRST,30.645,1.72e-08,PASS
NA18959,FIRST,43.5222,9.88e-10,PASS
NA18960,FIRST,33.4701,2.57e-09,PASS
NA18961,FIRST,31.8273,2.89e-05,PASS
NA18962,FIRST,34.3818,7.28e-10,PASS
NA18963,FIRST,32.2604,6.05e-09,PASS
NA18964,FIRST,31.897,6.26e-10,PASS
NA18965,FIRST,34.8173,7.82e-10,PASS
NA18966,FIRST,34.4818,2.49e-09,PASS
NA18967,FIRST,35.0046,9.7e-09,PASS
NA18968,FIRST,35.1417,8.22e-09,PASS
NA18969,FIRST,34.1098,9.28e-09,PASS
NA18970,FIRST,39.9377,4.1e-09,PASS
NA18971,FIRST,33.2873,7.31e-09,PASS
NA18972,FIRST,38.2699,5.64e-09,PASS
NA18973,FIRST,35.1373,1.29e-09,PASS
NA18974,FIRST,41.74,2.65e-09,PASS
NA18975,FIRST,32.4572,1.53e-09,PASS
NA18976,FIRST,31.755,2.68e-08,PASS
NA18977,FIRST,32.3503,1.17e-08,PASS
NA18978,FIRST,32.6314,1.77e-07,PASS
NA18979,FIRST,37.135,2.71e-08,PASS
NA18980,FIRST,32.815,1.04e-08,PASS
NA18981,FIRST,29.0448,4.23e-08,PASS
NA18982,FIRST,30.5882,1.39e-08,PASS
NA18983,FIRST,30.5305,3.91e-08,PASS
NA18984,FIRST,32.8754,1.42e-05,PASS
NA18985,FIRST,31.64,1.55e-09,PASS
NA18986,FIRST,37.5143,1.39e-09,PASS
NA18987,FIRST,29.7968,1.86e-09,PASS
NA18988,FIRST,32.0671,1.97e-08,PASS
NA18989,FIRST,42.6829,1.47e-10,PASS
NA18990,FIRST,34.441,1.2e-09,PASS
NA18991,FIRST,31.111,3.1e-08,PASS
NA18992,FIRST,30.2051,4.8e-08,PASS
NA18993,FIRST,32.4094,7.77e-09,PASS
NA18994,FIRST,37.0858,9.34e-09,PASS
NA18995,FIRST,34.9817,5.06e-09,PASS
NA18997,FIRST,31.7986,7.78e-10,PASS
NA18998,FIRST,32.8338,0.00855007,PASS
NA18999,FIRST,34.8561,9.18e-10,PASS
NA19000,FIRST,34.568,4.11e-09,PASS
NA19001,FIRST,32.342,7.16e-09,PASS
NA19002,FIRST,34.7378,5.53e-09,PASS
NA19003,FIRST,30.7144,1.77e-08,PASS
NA19004,FIRST,32.5251,2.05e-08,PASS
NA19005,FIRST,32.5795,2.29e-05,PASS
NA19006,FIRST,31.5294,6.33e-09,PASS
NA19007,FIRST,30.5312,1.21e-09,PASS
NA19009,FIRST,37.1137,2.17e-09,PASS
NA19010,FIRST,33.8956,1.51e-09,PASS
NA19011,FIRST,33.5479,1.66e-09,PASS
NA19012,FIRST,36.3735,2.81e-08,PASS
NA19017,FIRST,36.5968,6.81e-09,PASS
NA19019,FIRST,35.1342,2.63e-09,PASS
NA19020,FIRST,32.4945,1.79e-05,PASS
NA19023,FIRST,32.2366,3.79e-09,PASS
NA19024,FIRST,32.3268,1.26e-09,PASS
NA19025,FIRST,33.3546,1.16e-11,PASS
NA19026,FIRST,30.9272,4.96e-09,PASS
NA19027,FIRST,35.6864,5.21e-09,PASS
NA19028,FIRST,32.4778,2.34e-09,PASS
NA19030,FIRST,32.0893,1.21e-07,PASS
NA19031,FIRST,53.4908,6.38e-09,PASS
NA19035,FIRST,35.9425,1.78e-09,PASS
NA19036,FIRST,48.8867,3.77e-09,PASS
NA19037,FIRST,38.3624,4.64e-09,PASS
NA19038,FIRST,32.8755,3.77e-09,PASS
NA19041,FIRST,28.7128,4.27e-09,PASS
NA19042,FIRST,38.176,2.38e-09,PASS
NA19043,FIRST,36.8313,2.57e-09,PASS
NA19054,FIRST,32.4736,4.04e-09,PASS
NA19055,FIRST,40.7131,4.66e-08,PASS
NA19056,FIRST,33.2036,4.64e-11,PASS
NA19057,FIRST,31.283,1.98e-08,PASS
NA19058,FIRST,31.2918,8.22e-09,PASS
NA19059,FIRST,33.0117,8.46e-09,PASS
NA19060,FIRST,33.6675,4.6e-10,PASS
NA19062,FIRST,31.0079,4.52e-08,PASS
NA19063,FIRST,39.6434,1.97e-09,PASS
NA19064,FIRST,34.5872,9.52e-09,PASS
NA19065,FIRST,31.7438,9.2e-09,PASS
NA19066,FIRST,30.6599,2.42e-08,PASS
NA19067,FIRST,33.4745,1.78e-08,PASS
NA19068,FIRST,33.216,4.76e-09,PASS
NA19070,FIRST,33.1237,1.71e-08,PASS
NA19072,FIRST,35.2047,3.42e-09,PASS
NA19074,FIRST,33.3971,1.52e-08,PASS
NA19075,FIRST,33.5517,1.94e-08,PASS
NA19076,FIRST,39.8036,2.16e-08,PASS
NA19077,FIRST,32.7323,4.77e-09,PASS
NA19078,FIRST,34.5636,8.81e-09,PASS
NA19079,FIRST,47.1582,1.97e-10,PASS
NA19080,FIRST,31.038,1.5e-08,PASS
NA19081,FIRST,30.6026,2.96e-08,PASS
NA19082,FIRST,31.2072,2.11e-08,PASS
NA19083,FIRST,29.9282,3.32e-09,PASS
NA19084,FIRST,37.2624,1.35e-05,PASS
NA19085,FIRST,29.5652,1.18e-08,PASS
NA19086,FIRST,33.8541,3.55e-09,PASS
NA19087,FIRST,32.1545,3.82e-08,PASS
NA19088,FIRST,35.1764,2.15e-08,PASS
NA19089,FIRST,32.9388,4.01e-09,PASS
NA19090,FIRST,40.9737,1.47e-08,PASS
NA19091,FIRST,35.189,7.13e-09,PASS
NA19092,FIRST,34.1794,2.98e-09,PASS
NA19093,FIRST,35.2883,3.24e-09,PASS
NA19095,FIRST,30.1791,1.49e-09,PASS
NA19096,FIRST,33.4071,1.5e-05,PASS
NA19098,FIRST,36.3327,1.4e-13,PASS
NA19099,FIRST,37.2194,1.98e-09,PASS
NA19102,FIRST,31.3402,1.66e-08,PASS
NA19107,FIRST,31.9077,2.05e-09,PASS
NA19108,FIRST,31.809,5.11e-09,PASS
NA19113,FIRST,31.966,5.73e-09,PASS
NA19114,FIRST,30.6104,2.4e-09,PASS
NA19116,FIRST,33.9775,2.42e-09,PASS
NA19117,FIRST,30.8422,5.1e-10,PASS
NA19118,FIRST,36.3836,1.22e-09,PASS
NA19119,FIRST,30.2584,1.96e-08,PASS
NA19121,FIRST,30.0316,5.18e-10,PASS
NA19129,FIRST,34.8186,6.1e-09,PASS
NA19130,FIRST,32.5015,1.92e-08,PASS
NA19131,FIRST,37.8407,1.37e-08,PASS
NA19137,FIRST,31.0061,2.9e-09,PASS
NA19138,FIRST,32.2279,1.92e-05,PASS
NA19141,FIRST,29.1054,5.17e-09,PASS
NA19143,FIRST,31.3672,1.66e-09,PASS
NA19144,FIRST,32.6581,3.24e-07,PASS
NA19146,FIRST,32.1343,0.00221254,PASS
NA19147,FIRST,31.8139,4.9e-09,PASS
NA19149,FIRST,31.62,2.96e-09,PASS
NA19152,FIRST,33.667,4.92e-09,PASS
NA19153,FIRST,34.1757,1.18e-08,PASS
NA19159,FIRST,34.0538,1.56e-08,PASS
NA19160,FIRST,31.191,8.06e-09,PASS
NA19171,FIRST,29.7187,7.33e-10,PASS
NA19172,FIRST,30.7806,7.1e-09,PASS
NA19175,FIRST,36.2418,2.3e-09,PASS
NA19184,FIRST,29.6789,5.66e-09,PASS
NA19185,FIRST,36.6568,2.79e-09,PASS
NA19189,FIRST,29.262,2.92e-09,PASS
NA19190,FIRST,37.9426,8.79e-09,PASS
NA19197,FIRST,32.0462,6.17e-09,PASS
NA19198,FIRST,36.0798,9.08e-10,PASS
NA19200,FIRST,31.0418,7.1e-09,PASS
NA19201,FIRST,30.4025,2.91e-09,PASS
NA19204,FIRST,33.1274,2.39e-09,PASS
NA19206,FIRST,33.4505,1.53e-09,PASS
NA19207,FIRST,34.6802,0.000292517,PASS
NA19209,FIRST,36.9795,2.23e-09,PASS
NA19210,FIRST,33.9488,2.39e-09,PASS
NA19213,FIRST,30.104,1.84e-05,PASS
NA19214,FIRST,41.9436,6.19e-10,PASS
NA19222,FIRST,33.3317,4.82e-10,PASS
NA19223,FIRST,34.5749,6.87e-09,PASS
NA19225,FIRST,30.7251,7.41e-09,PASS
NA19235,FIRST,30.9572,4.38e-09,PASS
NA19236,FIRST,33.0697,4.25e-09,PASS
NA19238,FIRST,40.5887,7.36e-09,PASS
NA19239,FIRST,30.8298,4.3e-09,PASS
NA19247,FIRST,29.7442,8.06e-09,PASS
NA19248,FIRST,34.5565,2.68e-09,PASS
NA19256,FIRST,29.3019,1.64e-08,PASS
NA19257,FIRST,35.5286,1.47e-05,PASS
NA19307,FIRST,33.8824,7.19e-09,PASS
NA19308,FIRST,42.0794,1.05e-09,PASS
NA19309,FIRST,30.6905,9.85e-10,PASS
NA19310,FIRST,31.1342,9.16e-09,PASS
NA19312,FIRST,33.4711,1.41e-09,PASS
NA19314,FIRST,37.7144,4.82e-09,PASS
NA19315,FIRST,34.4448,2.87e-09,PASS
NA19316,FIRST,35.5092,2.11e-09,PASS
NA19317,FIRST,34.0331,6.19e-09,PASS
NA19318,FIRST,35.7757,4.59e-09,PASS
NA19319,FIRST,34.7973,2.21e-09,PASS
NA19320,FIRST,32.157,1.6e-05,PASS
NA19321,FIRST,32.2483,4.07e-09,PASS
NA19323,FIRST,32.2519,1.99e-09,PASS
NA19324,FIRST,31.3301,3.1e-23,PASS
NA19327,FIRST,38.417,9.77e-10,PASS
NA19328,FIRST,42.0399,6.8e-09,PASS
NA19331,FIRST,33.8343,2.4e-09,PASS
NA19332,FIRST,33.637,5.93e-10,PASS
NA19334,FIRST,32.9266,5.71e-09,PASS
NA19338,FIRST,31.1343,1.53e-05,PASS
NA19346,FIRST,31.8114,3.47e-08,PASS
NA19347,FIRST,33.7829,1.16e-08,PASS
NA19350,FIRST,30.7151,4.69e-09,PASS
NA19351,FIRST,32.4377,4.68e-09,PASS
NA19355,FIRST,33.4481,4.56e-09,PASS
NA19360,FIRST,31.2369,9.97e-09,PASS
NA19372,FIRST,33.497,3.84e-09,PASS
NA19374,FIRST,61.6899,3.24e-10,PASS
NA19375,FIRST,33.2037,1.76e-09,PASS
NA19376,FIRST,33.2907,1.86e-09,PASS
NA19377,FIRST,33.3758,4.8e-09,PASS
NA19378,FIRST,29.6662,3.65e-09,PASS
NA19379,FIRST,33.9014,9.64e-09,PASS
NA19380,FIRST,32.0644,2.43e-09,PASS
NA19383,FIRST,34.4751,9.69e-09,PASS
NA19384,FIRST,32.0774,1.8e-09,PASS
NA19385,FIRST,31.5613,9.45e-09,PASS
NA19390,FIRST,30.8067,4.63e-09,PASS
NA19391,FIRST,32.2485,6.34e-09,PASS
NA19393,FIRST,34.2382,1.7e-09,PASS
NA19394,FIRST,32.5577,3.34e-09,PASS
NA19395,FIRST,34.9688,2.22e-09,PASS
NA19397,FIRST,33.3087,4.22e-09,PASS
NA19399,FIRST,30.9051,3.59e-09,PASS
NA19401,FIRST,32.5446,4.02e-09,PASS
NA19403,FIRST,33.5526,2.57e-09,PASS
NA19404,FIRST,31.932,9.05e-09,PASS
NA19428,FIRST,32.7589,4.44e-09,PASS
NA19429,FIRST,32.8571,9.55e-09,PASS
NA19430,FIRST,32.3398,2.11e-09,PASS
NA19431,FIRST,32.6235,4.15e-09,PASS
NA19434,FIRST,32.755,7.19e-09,PASS
NA19435,FIRST,32.1607,9.44e-09,PASS
NA19436,FIRST,32.0009,2.88e-09,PASS
NA19437,FIRST,31.3268,1.85e-09,PASS
NA19438,FIRST,33.494,3.66e-09,PASS
NA19439,FIRST,32.8886,2.03e-09,PASS
NA19440,FIRST,32.5669,1.79e-17,PASS
NA19443,FIRST,32.0939,2.3e-08,PASS
NA19445,FIRST,31.3578,1.1e-08,PASS
NA19446,FIRST,33.3313,8.66e-09,PASS
NA19448,FIRST,32.6318,5.99e-09,PASS
NA19449,FIRST,31.987,2.51e-09,PASS
NA19451,FIRST,33.6799,6.88e-09,PASS
NA19452,FIRST,33.1569,1.21e-05,PASS
NA19454,FIRST,33.1575,1.45e-11,PASS
NA19455,FIRST,31.5254,6.63e-09,PASS
NA19456,FIRST,32.2014,3.46e-09,PASS
NA19457,FIRST,31.6458,3.2e-09,PASS
NA19461,FIRST,33.3396,2.81e-09,PASS
NA19462,FIRST,34.2195,2.32e-10,PASS
NA19463,FIRST,32.0231,2.61e-09,PASS
NA19466,FIRST,33.5482,2.02e-08,PASS
NA19467,FIRST,32.6641,2.95e-10,PASS
NA19468,FIRST,32.4922,1.26e-10,PASS
NA19471,FIRST,32.3773,5.82e-09,PASS
NA19472,FIRST,29.462,3.95e-09,PASS
NA19473,FIRST,31.862,2.35e-09,PASS
NA19474,FIRST,32.2002,5.46e-09,PASS
NA19475,FIRST,31.4656,8.05e-06,PASS
NA19625,FIRST,32.3213,3.85e-09,PASS
NA19648,FIRST,32.3964,1.76e-09,PASS
NA19649,FIRST,29.1308,4.52e-09,PASS
NA19651,FIRST,30.0407,3.37e-09,PASS
NA19652,FIRST,31.5358,1.71e-09,PASS
NA19654,FIRST,31.5343,5.88e-09,PASS
NA19655,FIRST,33.9,0.0130026,PASS
NA19657,FIRST,29.1935,2.71e-09,PASS
NA19658,FIRST,31.7965,3.32e-09,PASS
NA19661,FIRST,31.394,7.57e-09,PASS
NA19663,FIRST,29.0552,1.99e-09,PASS
NA19664,FIRST,29.5752,6.54e-09,PASS
NA19669,FIRST,31.3796,1.18e-10,PASS
NA19670,FIRST,33.5795,1.1e-09,PASS
NA19676,FIRST,30.6203,1.26e-08,PASS
NA19678,FIRST,43.6363,7.58e-10,PASS
NA19679,FIRST,32.0893,2.04e-09,PASS
NA19681,FIRST,29.5125,7.81e-10,PASS
NA19682,FIRST,32.0883,3.98e-09,PASS
NA19684,FIRST,32.3701,2.39e-09,PASS
NA19700,FIRST,32.1314,1.5e-09,PASS
NA19701,FIRST,32.4665,2.85e-09,PASS
NA19703,FIRST,33.8607,1.4e-08,PASS
NA19704,FIRST,31.8712,8.2e-09,PASS
NA19707,FIRST,30.67,2.07e-05,PASS
NA19711,FIRST,31.4172,9.9e-09,PASS
NA19712,FIRST,30.1673,1e-08,PASS
NA19713,FIRST,31.5194,3.78e-05,PASS
NA19716,FIRST,30.7788,2.88e-09,PASS
NA19717,FIRST,33.3709,3.49e-09,PASS
NA19719,FIRST,33.5716,1.18e-09,PASS
NA19720,FIRST,36.1094,2.39e-10,PASS
NA19722,FIRST,30.8348,3.94e-09,PASS
NA19723,FIRST,32.0319,2.41e-09,PASS
NA19725,FIRST,29.7439,2.32e-05,PASS
NA19726,FIRST,32.3926,1.38e-09,PASS
NA19728,FIRST,32.1511,0.000340019,PASS
NA19729,FIRST,31.3056,1.82e-08,PASS
NA19731,FIRST,31.3814,1.47e-08,PASS
NA19732,FIRST,31.1958,2.51e-05,PASS
NA19734,FIRST,30.0746,2.78e-09,PASS
NA19735,FIRST,31.4634,2.33e-08,PASS
NA19740,FIRST,30.9213,4.2e-09,PASS
NA19741,FIRST,29.7423,2.09e-08,PASS
NA19746,FIRST,32.639,0.000150222,PASS
NA19747,FIRST,31.6519,1.97e-09,PASS
NA19749,FIRST,29.2496,1.76e-09,PASS
NA19750,FIRST,31.7004,2.65e-09,PASS
NA19752,FIRST,31.0366,3.03e-09,PASS
NA19755,FIRST,29.8956,6.6e-10,PASS
NA19756,FIRST,31.0291,8.74e-10,PASS
NA19758,FIRST,32.4587,1.54e-05,PASS
NA19759,FIRST,30.7553,6.31e-09,PASS
NA19761,FIRST,29.3648,2.69e-05,PASS
NA19762,FIRST,41.8733,2.02e-08,PASS
NA19764,FIRST,30.5076,1.39e-09,PASS
NA19770,FIRST,31.1565,2.01e-05,PASS
NA19771,FIRST,30.0087,3.36e-09,PASS
NA19773,FIRST,30.5631,1.37e-09,PASS
NA19774,FIRST,30.9705,1.52e-09,PASS
NA19776,FIRST,31.3773,7.04e-09,PASS
NA19777,FIRST,33.0353,1.52e-05,PASS
NA19779,FIRST,30.079,2.09e-09,PASS
NA19780,FIRST,31.3954,4.3e-09,PASS
NA19782,FIRST,31.3072,2.02e-09,PASS
NA19783,FIRST,30.9409,0.000790017,PASS
NA19785,FIRST,30.9711,1.17e-09,PASS
NA19786,FIRST,31.4579,5.48e-09,PASS
NA19788,FIRST,30.9812,4e-09,PASS
NA19789,FIRST,29.9098,3.73e-10,PASS
NA19792,FIRST,31.671,4.92e-09,PASS
NA19794,FIRST,34.2947,9.99e-10,PASS
NA19795,FIRST,31.3427,1.89e-09,PASS
NA19818,FIRST,32.1038,1.69e-05,PASS
NA19819,FIRST,33.2069,6.41e-08,PASS
NA19834,FIRST,41.0343,3.11e-09,PASS
NA19835,FIRST,40.9331,2.28e-05,PASS
NA19900,FIRST,33.3283,1.11e-08,PASS
NA19901,FIRST,32.6469,3.9e-09,PASS
NA19904,FIRST,30.3402,1.39e-09,PASS
NA19908,FIRST,35.2694,0.00487604,PASS
NA19909,FIRST,30.9447,1.31e-09,PASS
NA19913,FIRST,30.8905,8.1e-09,PASS
NA19914,FIRST,30.4653,1.37e-09,PASS
NA19916,FIRST,40.4013,2.39e-09,PASS
NA19917,FIRST,31.8894,1.02e-08,PASS
NA19920,FIRST,33.1263,3.86e-09,PASS
NA19921,FIRST,29.934,2.49e-09,PASS
NA19922,FIRST,34.2047,1.45e-05,PASS
NA19923,FIRST,33.8668,8.96e-09,PASS
NA19982,FIRST,31.7427,1.13e-08,PASS
